generation,best_fitness,best_fitness_flat,best_fitness_uneven,best_fitness_crater,worst_fitness,worst_fitness_flat,worst_fitness_uneven,worst_fitness_crater,mean_fitness,mean_fitness_flat,mean_fitness_uneven,mean_fitness_crater,median_fitness,median_fitness_flat,median_fitness_uneven,median_fitness_crater,std_fitness,num_modules,time_per_generation,total_elapsed_time
0,2.1530368962211934,1.0699906911467398,0.4218985516299056,0.9138494248047765,0.13403631930094623,5.432177622355385e-16,0.038755331265289766,0.01214001108831773,0.675359713092867,0.2547777619477777,0.17795308379673866,0.24262886734835068,0.4099789793126625,0.11025220822745777,0.16203717060749323,0.10782912229312876,0.5947029568816179,3,8255.100702524185,8255.100702524185
1,2.1530368962211934,1.0699906911467398,0.6786766970330557,1.0769804667766238,0.22744129405474012,0.006233377014498408,0.04887536842263764,0.01214001108831773,0.7984767175701003,0.27090246507542604,0.22026270280937843,0.3073115496852959,0.486842538034559,0.14268078642761156,0.16919678026967733,0.12538865629903412,0.6260817138960052,3,2981.9819481372833,11237.082650661469
2,2.1530368962211934,1.0699906911467398,0.6786766970330557,1.0769804667766238,0.31524427428353874,0.020617075355731866,0.04887536842263764,0.01214001108831773,0.8940247746169497,0.32523077466726286,0.23418204688811364,0.33461195306157326,0.6724084603506459,0.2434493566093203,0.18237132245303417,0.16593694972768894,0.5692429100965456,3,2821.5370366573334,14058.619687318802
3,4.907020825640711,1.0699906911467398,0.6786766970330557,4.4111642224506795,0.47715423135718504,0.020617075355731866,0.04887536842263764,0.016270065769899568,1.1729570723394833,0.3490544600489453,0.2612574983414148,0.5626451139491231,0.832018060426814,0.2644604735781574,0.2268141117145129,0.2831037292353056,1.0020255354675538,7,3259.352703332901,17317.972390651703
4,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.486842538034559,0.020617075355731866,0.04887536842263764,0.08170472130269348,1.489185383510684,0.4770985459162662,0.3420190343111236,0.6700678032832942,0.9192763778695967,0.2804584980702789,0.2268141117145129,0.31109503631956525,1.2569442939642328,7,3207.9806847572327,20525.953075408936
5,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.5902472973079789,0.14268078642761156,0.04887536842263764,0.08170472130269348,1.5573480531128883,0.5161681180808613,0.3630331879880257,0.6781467470440014,0.9453172220711068,0.3813249273428214,0.29527433076993026,0.3569802625524741,1.219235385476739,7,3118.831248998642,23644.784324407578
6,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.6981733379424154,0.15739061227992757,0.04887536842263764,0.1066872231643388,1.7176475023029578,0.6114505230940624,0.386939782760871,0.7192571964480242,1.211442927225725,0.4461121320784605,0.30492434874711216,0.3991592219049919,1.1738203615651663,7,3174.9431121349335,26819.72743654251
7,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.7780598641681375,0.20058227242010088,0.04887536842263764,0.1506852767351682,1.7435419669346022,0.6321970876945482,0.3655448143515799,0.7458000648884744,1.211442927225725,0.4691789567486307,0.29527433076993026,0.40417410748999505,1.1562574469976696,7,2959.546885728836,29779.274322271347
8,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.832018060426814,0.20058227242010088,0.04887536842263764,0.1506852767351682,1.8015173782394478,0.6688234662657055,0.372573441159722,0.7601204708140205,1.3425742171350532,0.4950948065334033,0.29527433076993026,0.41482008527073244,1.1352729441461276,7,3086.4276628494263,32865.70198512077
9,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.8868041050959137,0.20058227242010088,0.04887536842263764,0.1506852767351682,1.814136918290839,0.6717006744501128,0.3778141869745476,0.7646220568661785,1.3425742171350532,0.4950948065334033,0.30492434874711216,0.41482008527073244,1.1257891409137928,7,2956.656596183777,35822.35858130455
10,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.8868041050959137,0.20058227242010088,0.04887536842263764,0.1506852767351682,1.814136918290839,0.6717006744501128,0.3778141869745476,0.7646220568661785,1.3425742171350532,0.4950948065334033,0.30492434874711216,0.41482008527073244,1.1257891409137928,7,3040.773182630539,38863.13176393509
11,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,0.9453172220711068,0.20058227242010088,0.11679591075505037,0.1506852767351682,1.9259666368133235,0.6831351154646194,0.4304050652132977,0.8124264561354065,1.4200305118641647,0.4950948065334033,0.33162902801102473,0.4626105575866547,1.105374660518479,7,2831.785188436508,41694.9169523716
12,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,1.0252882884476309,0.20058227242010088,0.11679591075505037,0.1506852767351682,1.9980390955492886,0.7094390741545078,0.4499437281084573,0.8386562932863232,1.5167522510065068,0.5584454382004027,0.33162902801102473,0.5703425630559764,1.0859060079105052,7,3203.5515189170837,44898.46847128868
13,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,1.0252882884476309,0.20058227242010088,0.11679591075505037,0.1506852767351682,1.9980390955492886,0.7094390741545078,0.4499437281084573,0.8386562932863232,1.5167522510065068,0.5584454382004027,0.33162902801102473,0.5703425630559764,1.0859060079105052,7,2814.742913246155,47713.211384534836
14,4.907020825640711,1.6750568303592337,1.8260760836835108,4.4111642224506795,1.0252882884476309,0.20058227242010088,0.11679591075505037,0.1506852767351682,1.9980390955492886,0.7094390741545078,0.4499437281084573,0.8386562932863232,1.5167522510065068,0.5584454382004027,0.33162902801102473,0.5703425630559764,1.0859060079105052,7,3174.1425194740295,50887.353904008865
